pincode,city_in,state,city_api,serviceable,fast_min,fast_max,std_min,std_max,error
132107,Safidon,Haryana,Safidon,Yes,5,9,10,14,
132108,Panipat,Haryana,Panipat,Yes,5,8,10,13,
132110,Panipat,Haryana,Panipat,Yes,4,8,9,13,
132113,Safidon,Haryana,Safidon,Yes,4,8,9,13,
132114,Karnal,Haryana,Karnal,Yes,5,9,10,14,
132115,Panipat,Haryana,Panipat,Yes,4,6,9,11,
132116,Karnal,Haryana,Karnal,Yes,4,8,9,13,
132117,Karnal,Haryana,Karnal,Yes,4,8,9,13,
132118,Kurukshetra,Haryana,Kurukshetra,Yes,5,8,10,13,
132122,Panipat,Haryana,Panipat,Yes,3,7,8,12,
132123,Karnal,Haryana,Karnal,Yes,4,7,9,12,
132140,Panipat,Haryana,Panipat,Yes,4,8,9,13,
132145,Panipat,Haryana,Panipat,Yes,4,8,9,13,
132151,Panipat,Haryana,Panipat,Yes,4,7,9,12,
132157,Kurukshetra,Haryana,Kurukshetra,Yes,4,8,9,13,
133001,Ambala,Haryana,Ambala,Yes,4,8,9,13,
133002,Ambala,Haryana,Ambala,Yes,3,6,8,11,
133004,Ambala,Haryana,Ambala,Yes,4,8,9,13,
133005,Ambala,Haryana,Ambala,Yes,4,8,9,13,
133006,Ambala,Haryana,Ambala,Yes,5,9,10,14,
133007,Ambala,Haryana,Ambala,Yes,4,8,9,13,
133008,Ambala,Haryana,Ambala,Yes,4,8,9,13,
133010,Ambala,Haryana,Ambala,Yes,4,8,9,13,
133021,Ambala,Haryana,Ambala,Yes,5,8,10,13,
133101,Ambala,Haryana,Ambala,Yes,5,8,10,13,
133102,Ambala,Haryana,Ambala,Yes,4,8,9,13,
133103,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,5,8,10,13,
133104,Ambala,Haryana,Ambala,Yes,4,8,9,13,
133201,Ambala,Haryana,Ambala,Yes,5,9,10,14,
133202,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,3,6,8,11,
133203,Ambala,Haryana,Ambala,Yes,4,8,9,13,
133204,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,4,8,9,13,
133205,Ambala,Haryana,Ambala,Yes,4,8,9,13,
133206,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,4,8,9,13,
133207,Ambala,Haryana,Ambala,Yes,5,9,10,14,
133301,Pinjore,Haryana,Pinjore,Yes,5,8,10,13,
133302,Pinjore,Haryana,Pinjore,Yes,5,9,10,14,
134002,Ambala,Haryana,Ambala,Yes,4,8,9,13,
134003,Ambala,Haryana,Ambala,Yes,4,8,9,13,
134005,Ambala,Haryana,Ambala,Yes,4,8,9,13,
134007,Ambala,Haryana,Ambala,Yes,5,8,10,13,
134008,Ambala,Haryana,Ambala,No,,,,,
134011,Ambala,Haryana,Ambala,Yes,3,7,8,12,
134101,Chandigarh,Haryana,Chandigarh,Yes,4,8,9,13,
134102,Pinjore,Haryana,Pinjore,Yes,5,8,10,13,
134103,Chandigarh,Haryana,Chandigarh,Yes,5,8,10,13,
134104,Pinjore,Haryana,Pinjore,Yes,5,8,10,13,
134105,Parwanoo,Haryana,Parwanoo,Yes,7,8,12,13,
134107,Chandigarh,Haryana,Chandigarh,Yes,4,8,9,13,
134108,Chandigarh,Haryana,Chandigarh,Yes,3,6,8,11,
134109,Chandigarh,Haryana,Chandigarh,Yes,4,7,9,12,
134110,Chandigarh,Haryana,Chandigarh,Yes,5,7,10,12,
134111,Chandigarh,Haryana,Chandigarh,Yes,6,8,11,13,
134112,Chandigarh,Haryana,Chandigarh,Yes,4,8,9,13,
134114,Chandigarh,Haryana,Chandigarh,Yes,3,5,8,10,
134113,Chandigarh,Haryana,Chandigarh,Yes,3,6,8,11,
134115,Chandigarh,Haryana,Chandigarh,Yes,4,6,9,11,
134116,Chandigarh,Haryana,Chandigarh,Yes,3,6,8,11,
134117,Chandigarh,Haryana,Chandigarh,Yes,5,8,10,13,
134118,Chandigarh,Haryana,Chandigarh,Yes,4,8,9,13,
134119,Chandigarh,Haryana,Chandigarh,Yes,5,8,10,13,
134151,Chandigarh,Haryana,Chandigarh,Yes,5,7,10,12,
134152,Chandigarh,Haryana,Chandigarh,Yes,5,7,10,12,
134201,Naraingarh,Haryana,Naraingarh,Yes,4,8,9,13,
134202,Naraingarh,Haryana,Naraingarh,No,,,,,
134203,Naraingarh,Haryana,Naraingarh,Yes,4,8,9,13,
134204,Chandigarh,Haryana,Chandigarh,Yes,4,8,9,13,
134205,Naraingarh,Haryana,Naraingarh,Yes,4,8,9,13,
135001,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,5,8,10,13,
135002,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,5,8,10,13,
135003,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,5,8,10,13,
135004,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,4,8,9,13,
135021,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,4,8,9,13,
135101,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,4,8,9,13,
135102,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,5,8,10,13,
135103,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,5,8,10,13,
135106,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,4,6,9,11,
135133,Yamuna Nagar,Haryana,Yamuna Nagar,Yes,5,8,10,13,
136020,Kaithal,Haryana,Kaithal,Yes,4,8,9,13,
136021,Kaithal,Haryana,Kaithal,Yes,5,8,10,13,
136026,Kaithal,Haryana,Kaithal,Yes,5,9,10,14,
136027,Kaithal,Haryana,Kaithal,Yes,4,8,9,13,
136030,Kaithal,Haryana,Kaithal,Yes,4,8,9,13,
136033,Kaithal,Haryana,Kaithal,Yes,5,9,10,14,
136034,Kaithal,Haryana,Kaithal,Yes,4,8,9,13,
136035,Guhla,Haryana,Guhla,Yes,4,8,9,13,
136038,Kurukshetra,Haryana,Kurukshetra,Yes,4,8,9,13,
136042,Kaithal,Haryana,Kaithal,Yes,5,9,10,14,
136043,Kaithal,Haryana,Kaithal,Yes,4,8,9,13,
136044,Assandh,Haryana,Assandh,Yes,5,8,10,13,
136117,Kaithal,Haryana,Kaithal,Yes,5,8,10,13,
136118,Kurukshetra,Haryana,Kurukshetra,Yes,5,9,10,14,
136119,Kurukshetra,Haryana,Kurukshetra,Yes,5,8,10,13,
136128,Pehowa,Haryana,Pehowa,Yes,4,8,9,13,
136129,Pehowa,Haryana,Pehowa,Yes,4,8,9,13,
136131,Kurukshetra,Haryana,Kurukshetra,Yes,4,6,9,11,
136132,Kurukshetra,Haryana,Kurukshetra,Yes,4,8,9,13,
136134,Ambala,Haryana,Ambala,Yes,4,6,9,11,
136135,Kurukshetra,Haryana,Kurukshetra,Yes,4,8,9,13,
136156,Kurukshetra,Haryana,Kurukshetra,Yes,5,8,10,13,
140001,Rupnagar,Punjab,Rupnagar,Yes,4,8,9,13,
140101,Chandigarh,Punjab,Chandigarh,Yes,4,8,9,13,
140102,Rupnagar,Punjab,Rupnagar,Yes,4,8,9,13,
140103,Chandigarh,Punjab,Chandigarh,Yes,5,8,10,13,
140105,Zirakpur,Punjab,Zirakpur,Yes,4,7,9,12,
140108,Rupnagar,Punjab,Rupnagar,Yes,4,8,9,13,
140109,Chandigarh,Punjab,Chandigarh,Yes,4,8,9,13,
140110,Chandigarh,Punjab,Chandigarh,Yes,5,8,10,13,
140111,Rupnagar,Punjab,Rupnagar,Yes,4,8,9,13,
140112,Rupnagar,Punjab,Rupnagar,Yes,4,8,9,13,
140113,Rupnagar,Punjab,Rupnagar,Yes,4,8,9,13,
140114,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,4,8,9,13,
140115,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,4,8,9,13,
140116,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,4,8,9,13,
140117,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,5,8,10,13,
140118,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,4,8,9,13,
140119,Rupnagar,Punjab,Rupnagar,Yes,3,6,8,11,
140123,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,4,8,9,13,
140124,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,4,8,9,13,
140125,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,4,8,9,13,
140126,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,4,8,9,13,
140127,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,4,8,9,13,
140128,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,4,6,9,11,
140133,Anandpur Sahib,Punjab,Anandpur Sahib,Yes,5,8,10,13,
140201,Zirakpur,Punjab,Zirakpur,Yes,4,8,9,13,
140203,Zirakpur,Punjab,Zirakpur,Yes,4,6,9,11,
140301,Chandigarh,Punjab,Chandigarh,Yes,4,8,9,13,
140306,Chandigarh,Punjab,Chandigarh,Yes,4,8,9,13,
140307,Chandigarh,Punjab,Chandigarh,Yes,4,8,9,13,
140308,Chandigarh,Punjab,Chandigarh,Yes,5,8,10,13,
140401,Rajpura,Punjab,Rajpura,Yes,5,8,10,13,
140402,Rajpura,Punjab,Rajpura,Yes,4,8,9,13,
140405,Sirhind-Fategarh,Punjab,Sirhind-Fategarh,Yes,4,8,9,13,
140406,Sirhind-Fategarh,Punjab,Sirhind-Fategarh,Yes,4,8,9,13,
140407,Sirhind-Fategarh,Punjab,Sirhind-Fategarh,Yes,4,8,9,13,
140408,Sirhind-Fategarh,Punjab,Sirhind-Fategarh,Yes,4,8,9,13,
140412,Sirhind-Fategarh,Punjab,Sirhind-Fategarh,Yes,5,8,10,13,
140413,Chandigarh,Punjab,Chandigarh,Yes,4,8,9,13,
140417,Rajpura,Punjab,Rajpura,Yes,4,8,9,13,
140501,Zirakpur,Punjab,Zirakpur,Yes,4,8,9,13,
140506,Zirakpur,Punjab,Zirakpur,Yes,4,8,9,13,
140507,Zirakpur,Punjab,Zirakpur,Yes,4,8,9,13,
140601,Rajpura,Punjab,Rajpura,Yes,4,8,9,13,
140602,Rajpura,Punjab,Rajpura,Yes,4,8,9,13,
140603,Zirakpur,Punjab,Zirakpur,Yes,3,6,8,11,
140604,Zirakpur,Punjab,Zirakpur,Yes,4,8,9,13,
140701,Rajpura,Punjab,Rajpura,Yes,4,8,9,13,
140702,Rajpura,Punjab,Rajpura,Yes,5,8,10,13,
140802,Sirhind-Fategarh,Punjab,Sirhind-Fategarh,Yes,5,8,10,13,
140901,Chandigarh,Punjab,Chandigarh,Yes,4,8,9,13,
141001,Ludhiana,Punjab,Ludhiana,Yes,3,6,8,11,
141002,Ludhiana,Punjab,Ludhiana,Yes,3,6,8,11,
141003,Ludhiana,Punjab,Ludhiana,Yes,3,6,8,11,
141004,Ludhiana,Punjab,Ludhiana,Yes,3,6,8,11,
141005,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141006,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141007,Ludhiana,Punjab,Ludhiana,Yes,3,6,8,11,
141008,Ludhiana,Punjab,Ludhiana,Yes,4,7,9,12,
141009,Ludhiana,Punjab,Ludhiana,Yes,4,6,9,11,
141010,Ludhiana,Punjab,Ludhiana,Yes,3,6,8,11,
141011,Ludhiana,Punjab,Ludhiana,Yes,3,7,8,12,
141012,Ludhiana,Punjab,Ludhiana,Yes,3,6,8,11,
141013,Ludhiana,Punjab,Ludhiana,Yes,5,8,10,13,
141014,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141015,Ludhiana,Punjab,Ludhiana,Yes,3,6,8,11,
141016,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141020,Ludhiana,Punjab,Ludhiana,Yes,4,7,9,12,
141021,Ludhiana,Punjab,Ludhiana,Yes,3,7,8,12,
141027,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141033,Ludhiana,Punjab,Ludhiana,Yes,4,7,9,12,
141101,Jagraon,Punjab,Jagraon,Yes,4,6,9,11,
141102,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141017,Ludhiana,Punjab,Ludhiana,Yes,3,5,8,10,
141103,Ludhiana,Punjab,Ludhiana,Yes,7,8,12,13,
141104,Raikot,Punjab,Raikot,Yes,4,6,9,11,
141105,Raikot,Punjab,Raikot,Yes,4,8,9,13,
141106,Raikot,Punjab,Raikot,Yes,4,8,9,13,
141107,Raikot,Punjab,Raikot,Yes,4,8,9,13,
141108,Raikot,Punjab,Raikot,Yes,4,8,9,13,
141109,Raikot,Punjab,Raikot,Yes,4,8,9,13,
141110,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141111,Khanna,Punjab,Khanna,Yes,5,8,10,13,
141112,Ludhiana,Punjab,Ludhiana,Yes,5,8,10,13,
141113,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141114,Khanna,Punjab,Khanna,Yes,4,8,9,13,
141115,Machhiwara,Punjab,Machhiwara,Yes,5,8,10,13,
141116,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141117,Malerkotla,Punjab,Malerkotla,Yes,4,6,9,11,
141118,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141119,Malerkotla,Punjab,Malerkotla,Yes,4,6,9,11,
141120,Ludhiana,Punjab,Ludhiana,Yes,5,8,10,13,
141121,Machhiwara,Punjab,Machhiwara,Yes,4,6,9,11,
141122,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141123,Ludhiana,Punjab,Ludhiana,Yes,4,6,9,11,
141124,Ludhiana,Punjab,Ludhiana,Yes,4,6,9,11,
141125,Machhiwara,Punjab,Machhiwara,Yes,5,8,10,13,
141126,Ludhiana,Punjab,Ludhiana,Yes,4,6,9,11,
141127,Ludhiana,Punjab,Ludhiana,Yes,5,8,10,13,
141201,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141202,Raikot,Punjab,Raikot,Yes,5,8,10,13,
141203,Ludhiana,Punjab,Ludhiana,Yes,4,6,9,11,
141204,Malerkotla,Punjab,Malerkotla,Yes,4,8,9,13,
141205,Raikot,Punjab,Raikot,Yes,4,6,9,11,
141206,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
141301,Khanna,Punjab,Khanna,Yes,3,6,8,11,
141305,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
141307,Jalandhar,Punjab,Jalandhar,Yes,3,7,8,12,
141308,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
141309,Phagwara,Punjab,Phagwara,Yes,4,8,9,13,
141315,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
141401,Khanna,Punjab,Khanna,Yes,4,8,9,13,
141402,Khanna,Punjab,Khanna,Yes,4,7,9,12,
141411,Mandi Gobindgarh,Punjab,Mandi Gobindgarh,Yes,4,8,9,13,
141412,Khanna,Punjab,Khanna,Yes,4,8,9,13,
141413,Khanna,Punjab,Khanna,Yes,5,8,10,13,
141414,Khanna,Punjab,Khanna,Yes,4,8,9,13,
141415,Khanna,Punjab,Khanna,Yes,5,8,10,13,
141416,Khanna,Punjab,Khanna,Yes,4,8,9,13,
141417,Khanna,Punjab,Khanna,Yes,5,8,10,13,
141418,Ludhiana,Punjab,Ludhiana,Yes,4,6,9,11,
141419,Rarasahib,Punjab,Rarasahib,Yes,4,6,9,11,
141421,Ludhiana,Punjab,Ludhiana,Yes,4,6,9,11,
141422,Raikot,Punjab,Raikot,Yes,5,8,10,13,
141801,Mandi Gobindgarh,Punjab,Mandi Gobindgarh,Yes,4,8,9,13,
142001,Moga,Punjab,Moga,Yes,5,9,10,14,
142002,Moga,Punjab,Moga,Yes,5,8,10,13,
142003,Moga,Punjab,Moga,Yes,5,7,10,12,
142011,Moga,Punjab,Moga,Yes,5,8,10,13,
142021,Ludhiana,Punjab,Ludhiana,Yes,5,8,10,13,
142022,Ludhiana,Punjab,Ludhiana,Yes,5,8,10,13,
142023,Jagraon,Punjab,Jagraon,Yes,5,8,10,13,
142024,Jagraon,Punjab,Jagraon,Yes,5,8,10,13,
142025,Jagraon,Punjab,Jagraon,Yes,5,8,10,13,
142026,Jagraon,Punjab,Jagraon,Yes,5,8,10,13,
142027,Ludhiana,Punjab,Ludhiana,Yes,5,8,10,13,
142028,Moga,Punjab,Moga,Yes,4,8,9,13,
142029,Ludhiana,Punjab,Ludhiana,Yes,4,8,9,13,
142030,Jagraon,Punjab,Jagraon,Yes,5,8,10,13,
142031,Jagraon,Punjab,Jagraon,Yes,4,6,9,11,
142032,Raikot,Punjab,Raikot,Yes,5,8,10,13,
142033,Jagraon,Punjab,Jagraon,Yes,5,8,10,13,
142034,Raikot,Punjab,Raikot,Yes,4,8,9,13,
142035,Jagraon,Punjab,Jagraon,Yes,5,8,10,13,
142036,Jagraon,Punjab,Jagraon,Yes,5,8,10,13,
142037,Moga,Punjab,Moga,Yes,4,8,9,13,
142038,Moga,Punjab,Moga,Yes,5,8,10,13,
142039,Bhadaur,Punjab,Bhadaur,Yes,5,8,10,13,
142040,Moga,Punjab,Moga,Yes,7,8,12,13,
142041,Moga,Punjab,Moga,Yes,5,8,10,13,
142042,Moga,Punjab,Moga,Yes,7,8,12,13,
142043,Moga,Punjab,Moga,Yes,4,8,9,13,
142044,Zira,Punjab,Zira,Yes,5,8,10,13,
142045,Bagha purana,Punjab,Bagha purana,Yes,3,7,8,12,
142046,Bagha purana,Punjab,Bagha purana,Yes,5,8,10,13,
142047,Zira,Punjab,Zira,Yes,4,8,9,13,
142048,Moga,Punjab,Moga,Yes,4,8,9,13,
142049,Kotkapura,Punjab,Kotkapura,Yes,6,9,11,14,
142050,Faridkot,Punjab,Faridkot,Yes,4,8,9,13,
142052,Firozpur,Punjab,Firozpur,Yes,4,8,9,13,
142053,Moga,Punjab,Moga,Yes,4,8,9,13,
142054,Moga,Punjab,Moga,Yes,7,8,12,13,
142055,Bhadaur,Punjab,Bhadaur,Yes,4,8,9,13,
142056,Moga,Punjab,Moga,Yes,4,8,9,13,
142057,Bagha purana,Punjab,Bagha purana,Yes,5,7,10,12,
142058,Dharamkot,Punjab,Dharamkot,Yes,5,7,10,12,
142060,Faridkot,Punjab,Faridkot,Yes,5,8,10,13,
143001,Amritsar,Punjab,Amritsar,Yes,5,9,10,14,
143002,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143003,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143004,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143005,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143006,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143007,Amritsar,Punjab,Amritsar,Yes,3,7,8,12,
143008,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143009,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143010,Amritsar,Punjab,Amritsar,Yes,6,8,11,13,
143021,Amritsar,Punjab,Amritsar,Yes,5,7,10,12,
143022,Amritsar,Punjab,Amritsar,Yes,5,8,10,13,
143026,Amritsar,Punjab,Amritsar,Yes,3,7,8,12,
143066,Amritsar,Punjab,Amritsar,Yes,6,8,11,13,
143093,Amritsar,Punjab,Amritsar,Yes,4,7,9,12,
143101,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143102,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143103,Ajnala,Punjab,Ajnala,Yes,4,8,9,13,
143104,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143105,Amritsar,Punjab,Amritsar,Yes,5,9,10,14,
143106,Amritsar,Punjab,Amritsar,Yes,5,7,10,12,
143107,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143108,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143109,Ajnala,Punjab,Ajnala,Yes,5,8,10,13,
143111,Beas,Punjab,Beas,Yes,5,8,10,13,
143112,Beas,Punjab,Beas,No,,,,,
143113,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143114,Beas,Punjab,Beas,Yes,3,6,8,11,
143115,Tarn Taran Sahib,Punjab,Tarn Taran Sahib,Yes,5,8,10,13,
143116,Tarsikka,Punjab,Tarsikka,Yes,4,7,9,12,
143117,Goindwal,Punjab,Goindwal,Yes,7,8,12,13,
143118,Goindwal,Punjab,Goindwal,Yes,5,8,10,13,
143119,Batala,Punjab,Batala,Yes,4,8,9,13,
143149,Tarsikka,Punjab,Tarsikka,Yes,5,8,10,13,
143201,Kapurthala,Punjab,Kapurthala,Yes,5,8,10,13,
143202,Beas,Punjab,Beas,Yes,5,8,10,13,
143203,Beas,Punjab,Beas,Yes,5,8,10,13,
143204,Kapurthala,Punjab,Kapurthala,No,,,,,
143205,Beas,Punjab,Beas,Yes,5,8,10,13,
143301,Tarn Taran Sahib,Punjab,Tarn Taran Sahib,Yes,4,8,9,13,
143302,Tarn Taran Sahib,Punjab,Tarn Taran Sahib,Yes,4,8,9,13,
143303,Patti,Punjab,Patti,Yes,4,8,9,13,
143304,Patti,Punjab,Patti,Yes,4,8,9,13,
143305,Patti,Punjab,Patti,Yes,4,6,9,11,
143401,Tarn Taran Sahib,Punjab,Tarn Taran Sahib,Yes,4,8,9,13,
143402,Tarn Taran Sahib,Punjab,Tarn Taran Sahib,Yes,4,8,9,13,
143406,Tarn Taran Sahib,Punjab,Tarn Taran Sahib,Yes,7,8,12,13,
143407,Goindwal,Punjab,Goindwal,Yes,5,8,10,13,
143408,Goindwal,Punjab,Goindwal,Yes,7,8,12,13,
143409,Patti,Punjab,Patti,Yes,4,8,9,13,
143410,Patti,Punjab,Patti,Yes,4,8,9,13,
143411,Goindwal,Punjab,Goindwal,Yes,5,7,10,12,
143412,Patti,Punjab,Patti,Yes,4,8,9,13,
143413,Tarn Taran Sahib,Punjab,Tarn Taran Sahib,Yes,4,8,9,13,
143414,Amritsar,Punjab,Amritsar,Yes,3,7,8,12,
143415,Patti,Punjab,Patti,Yes,4,8,9,13,
143416,Patti,Punjab,Patti,Yes,4,8,9,13,
143417,Patti,Punjab,Patti,Yes,4,8,9,13,
143419,Patti,Punjab,Patti,Yes,4,8,9,13,
143422,Tarn Taran Sahib,Punjab,Tarn Taran Sahib,Yes,5,8,10,13,
143423,Tarn Taran Sahib,Punjab,Tarn Taran Sahib,Yes,5,7,10,12,
143501,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143502,Amritsar,Punjab,Amritsar,Yes,5,8,10,13,
143503,Batala,Punjab,Batala,Yes,5,7,10,12,
143504,Amritsar,Punjab,Amritsar,Yes,4,8,9,13,
143505,Batala,Punjab,Batala,Yes,4,8,9,13,
143506,Batala,Punjab,Batala,Yes,5,8,10,13,
143507,Batala,Punjab,Batala,Yes,4,8,9,13,
143508,Batala,Punjab,Batala,Yes,3,6,8,11,
143511,Batala,Punjab,Batala,Yes,4,8,9,13,
143512,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143513,Batala,Punjab,Batala,Yes,5,9,10,14,
143514,Sri Hargobindpur,Punjab,Sri Hargobindpur,Yes,4,8,9,13,
143515,Sri Hargobindpur,Punjab,Sri Hargobindpur,Yes,7,8,12,13,
143516,Batala,Punjab,Batala,Yes,5,8,10,13,
143517,Sri Hargobindpur,Punjab,Sri Hargobindpur,Yes,5,8,10,13,
143518,Batala,Punjab,Batala,Yes,5,8,10,13,
143519,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143520,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143521,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143525,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143526,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143527,Sri Hargobindpur,Punjab,Sri Hargobindpur,Yes,6,8,11,13,
143528,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143529,Gurdaspur,Punjab,Gurdaspur,Yes,5,8,10,13,
143530,Gurdaspur,Punjab,Gurdaspur,Yes,5,8,10,13,
143531,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143532,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143533,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143534,Gurdaspur,Punjab,Gurdaspur,Yes,4,8,9,13,
143535,Pathankot,Punjab,Pathankot,Yes,4,8,9,13,
143536,Pathankot,Punjab,Pathankot,Yes,4,8,9,13,
143537,Gurdaspur,Punjab,Gurdaspur,Yes,4,7,9,12,
143538,Pathankot,Punjab,Pathankot,Yes,4,8,9,13,
143601,Amritsar,Punjab,Amritsar,Yes,5,8,10,13,
143602,Ajnala,Punjab,Ajnala,Yes,4,8,9,13,
143603,Ajnala,Punjab,Ajnala,Yes,5,8,10,13,
143604,Ajnala,Punjab,Ajnala,Yes,5,9,10,14,
143605,Batala,Punjab,Batala,Yes,5,9,10,14,
143606,Amritsar,Punjab,Amritsar,Yes,5,8,10,13,
144000,Jalandhar,Punjab,Jalandhar,Yes,4,7,9,12,
144001,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144002,Jalandhar,Punjab,Jalandhar,Yes,5,8,10,13,
144003,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144004,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144005,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144006,Jalandhar,Punjab,Jalandhar,Yes,5,9,10,14,
144007,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144008,Jalandhar,Punjab,Jalandhar,Yes,5,8,10,13,
144009,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144010,Jalandhar,Punjab,Jalandhar,Yes,4,6,9,11,
144011,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144012,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144013,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144014,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144020,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144021,Jalandhar,Punjab,Jalandhar,Yes,5,8,10,13,
144022,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144023,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144024,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144025,Jalandhar,Punjab,Jalandhar,Yes,5,9,10,14,
144026,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144027,Jalandhar,Punjab,Jalandhar,Yes,5,8,10,13,
144028,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144029,Nawanshahr,Punjab,Nawanshahr,Yes,4,8,9,13,
144030,Hoshiarpur,Punjab,Hoshiarpur,Yes,4,6,9,11,
144031,Phagwara,Punjab,Phagwara,Yes,4,8,9,13,
144032,Jalandhar,Punjab,Jalandhar,Yes,4,8,9,13,
144033,Phagwara,Punjab,Phagwara,Yes,4,8,9,13,
144035,Nakodar,Punjab,Nakodar,Yes,4,8,9,13,
144036,Nakodar,Punjab,Nakodar,Yes,4,8,9,13,
144037,Nakodar,Punjab,Nakodar,Yes,5,8,10,13,
144039,Nakodar,Punjab,Nakodar,Yes,4,8,9,13,
144040,Nakodar,Punjab,Nakodar,Yes,5,9,10,14,
144041,Nakodar,Punjab,Nakodar,Yes,4,8,9,13,
144034,Phagwara,Punjab,Phagwara,Yes,4,8,9,13,
144042,Nakodar,Punjab,Nakodar,Yes,4,8,9,13,
144043,Nakodar,Punjab,Nakodar,Yes,5,8,10,13,
144044,Nakodar,Punjab,Nakodar,Yes,5,8,10,13,
144101,Jalandhar,Punjab,Jalandhar,Yes,5,8,10,13,
144102,Hoshiarpur,Punjab,Hoshiarpur,Yes,4,8,9,13,
